Stock_Name,Date,Time,Open,High,Low,Close,Price,Volume,Percent_Change
NESTLEIND,12-Nov-21,13:54:08,18950,19150,18860.85,18854,19028.45,42278,0.92
NESTLEIND,12-Nov-21,13:56:09,18950,19150,18860.85,18854,19045.55,42529,1.01
NESTLEIND,12-Nov-21,13:58:07,18950,19150,18860.85,18854,19037.5,42707,0.96
NESTLEIND,12-Nov-21,14:00:06,18950,19150,18860.85,18854,19057.95,42954,1.07
NESTLEIND,12-Nov-21,14:02:07,18950,19150,18860.85,18854,19060,43033,1.08
NESTLEIND,12-Nov-21,14:04:07,18950,19150,18860.85,18854,19075,43161,1.16
NESTLEIND,12-Nov-21,14:06:08,18950,19150,18860.85,18854,19090,43435,1.24
NESTLEIND,12-Nov-21,14:08:07,18950,19150,18860.85,18854,19092.1,43549,1.25
NESTLEIND,12-Nov-21,14:10:07,18950,19150,18860.85,18854,19088.95,43773,1.23
NESTLEIND,12-Nov-21,14:12:07,18950,19150,18860.85,18854,19125,44470,1.42
NESTLEIND,12-Nov-21,14:14:07,18950,19150,18860.85,18854,19129.95,44693,1.44
NESTLEIND,12-Nov-21,14:16:06,18950,19150,18860.85,18854,19121.8,44872,1.4
NESTLEIND,12-Nov-21,14:18:07,18950,19150,18860.85,18854,19129.9,45176,1.44
NESTLEIND,12-Nov-21,14:20:06,18950,19150,18860.85,18854,19145,45883,1.52
NESTLEIND,12-Nov-21,14:22:06,18950,19174.95,18860.85,18854,19140.9,47109,1.5
NESTLEIND,12-Nov-21,14:34:07,18950,19189.8,18860.85,18854,19183,49358,1.72
NESTLEIND,12-Nov-21,14:36:06,18950,19189.8,18860.85,18854,19176.3,49480,1.68
NESTLEIND,12-Nov-21,14:38:07,18950,19193.15,18860.85,18854,19193.15,49804,1.77
NESTLEIND,12-Nov-21,14:40:07,18950,19219.65,18860.85,18854,19219.65,50792,1.9
NESTLEIND,12-Nov-21,14:42:07,18950,19219.9,18860.85,18854,19202.95,51171,1.82
NESTLEIND,12-Nov-21,14:44:06,18950,19219.9,18860.85,18854,19210,51530,1.85
NESTLEIND,12-Nov-21,14:46:07,18950,19219.9,18860.85,18854,19206.25,51807,1.83
NESTLEIND,12-Nov-21,14:48:07,18950,19219.9,18860.85,18854,19209.95,52005,1.85
NESTLEIND,12-Nov-21,14:50:06,18950,19219.9,18860.85,18854,19216.7,52167,1.89
NESTLEIND,12-Nov-21,14:52:07,18950,19247.85,18860.85,18854,19208.25,52836,1.84
NESTLEIND,12-Nov-21,14:54:06,18950,19247.95,18860.85,18854,19230.05,53060,1.96
NESTLEIND,12-Nov-21,14:56:07,18950,19247.95,18860.85,18854,19242.95,53241,2.02
NESTLEIND,12-Nov-21,14:58:06,18950,19248.8,18860.85,18854,19245.1,53579,2.03
NESTLEIND,12-Nov-21,15:00:07,18950,19248.8,18860.85,18854,19240,53726,2.01
NESTLEIND,12-Nov-21,15:02:09,18950,19248.8,18860.85,18854,19228,54297,1.95
NESTLEIND,12-Nov-21,15:04:08,18950,19248.8,18860.85,18854,19228,54723,1.95
NESTLEIND,12-Nov-21,15:06:10,18950,19259.2,18860.85,18854,19149,56678,1.54
NESTLEIND,12-Nov-21,15:08:08,18950,19259.2,18860.85,18854,19066.25,59740,1.11
NESTLEIND,12-Nov-21,15:10:11,18950,19259.2,18860.85,18854,19075.9,60602,1.16
NESTLEIND,12-Nov-21,15:12:09,18950,19259.2,18860.85,18854,19122.55,60890,1.4
NESTLEIND,12-Nov-21,15:14:07,18950,19259.2,18860.85,18854,19129.9,61591,1.44
NESTLEIND,12-Nov-21,15:16:07,18950,19259.2,18860.85,18854,19133,62040,1.46
NESTLEIND,12-Nov-21,15:18:07,18950,19259.2,18860.85,18854,19121.55,62411,1.4
NESTLEIND,12-Nov-21,15:20:10,18950,19259.2,18860.85,18854,19108.7,62722,1.33
NESTLEIND,12-Nov-21,15:22:07,18950,19259.2,18860.85,18854,19118.4,63251,1.38
NESTLEIND,12-Nov-21,15:24:09,18950,19259.2,18860.85,18854,19115.5,63930,1.37
NESTLEIND,12-Nov-21,15:26:08,18950,19259.2,18860.85,18854,19129.95,64432,1.44
NESTLEIND,12-Nov-21,15:28:07,18950,19259.2,18860.85,18854,19193.25,65142,1.77
NESTLEIND,12-Nov-21,15:29:08,18950,19259.2,18860.85,18854,19201.9,66207,1.81
,,,,,,,,,
,,,,,,,,,
NESTLEIND,15-Nov-21,09:15:07,19200,19200,19200,18854,19200,66513,1.8
NESTLEIND,15-Nov-21,09:17:05,19200,19229.1,19150.35,19142.45,19179.5,358,0.19
NESTLEIND,15-Nov-21,09:19:04,19200,19229.1,19150.35,19142.45,19198.5,514,0.29
NESTLEIND,15-Nov-21,09:21:04,19200,19229.1,19144.45,19142.45,19150,708,0.04
NESTLEIND,15-Nov-21,09:23:04,19200,19229.1,19116.1,19142.45,19121.65,1005,-0.11
NESTLEIND,15-Nov-21,09:25:04,19200,19243,19069.85,19142.45,19089.7,1145,-0.28
NESTLEIND,15-Nov-21,10:59:04,19200,19243,19069.85,19142.45,19219,8115,0.4
NESTLEIND,15-Nov-21,11:01:04,19200,19243,19069.85,19142.45,19216.55,8208,0.39
NESTLEIND,15-Nov-21,11:03:04,19200,19243,19069.85,19142.45,19218.7,8279,0.4
NESTLEIND,15-Nov-21,11:05:05,19200,19243,19069.85,19142.45,19230,8511,0.46
NESTLEIND,15-Nov-21,11:07:04,19200,19243,19069.85,19142.45,19221.95,8562,0.41
NESTLEIND,15-Nov-21,11:09:04,19200,19243,19069.85,19142.45,19235,8876,0.48
NESTLEIND,15-Nov-21,11:11:04,19200,19243,19069.85,19142.45,19227.25,8999,0.44
NESTLEIND,15-Nov-21,11:13:04,19200,19285.65,19069.85,19142.45,19285.65,10207,0.74
NESTLEIND,15-Nov-21,11:15:04,19200,19299,19069.85,19142.45,19257.65,10892,0.6
NESTLEIND,15-Nov-21,11:17:04,19200,19299,19069.85,19142.45,19251.35,10980,0.57
NESTLEIND,15-Nov-21,11:19:04,19200,19299,19069.85,19142.45,19237.6,11311,0.49
NESTLEIND,15-Nov-21,11:21:07,19200,19299,19069.85,19142.45,19246.45,11454,0.54
NESTLEIND,15-Nov-21,11:23:08,19200,19299,19069.85,19142.45,19246.95,11527,0.54
NESTLEIND,15-Nov-21,11:25:09,19200,19299,19069.85,19142.45,19247.05,12259,0.54
NESTLEIND,15-Nov-21,11:27:08,19200,19299,19069.85,19142.45,19249.3,12398,0.56
NESTLEIND,15-Nov-21,11:29:08,19200,19299,19069.85,19142.45,19234.9,12475,0.48
NESTLEIND,15-Nov-21,12:27:39,19200,19320,19069.85,19142.45,19310,17964,0.87
NESTLEIND,15-Nov-21,12:35:08,19200,19339.9,19069.85,19142.45,19311.05,18881,0.87
NESTLEIND,15-Nov-21,12:37:08,19200,19339.9,19069.85,19142.45,19300,18939,0.82
NESTLEIND,15-Nov-21,12:39:08,19200,19340,19069.85,19142.45,19306.95,18985,0.85
NESTLEIND,15-Nov-21,12:41:07,19200,19340,19069.85,19142.45,19318.05,19228,0.91
NESTLEIND,15-Nov-21,12:43:07,19200,19340,19069.85,19142.45,19306,19291,0.85
NESTLEIND,15-Nov-21,12:45:07,19200,19340,19069.85,19142.45,19305,19531,0.84
NESTLEIND,15-Nov-21,12:47:06,19200,19340,19069.85,19142.45,19309.65,19669,0.87
NESTLEIND,15-Nov-21,12:49:07,19200,19340,19069.85,19142.45,19303.4,19815,0.83
NESTLEIND,15-Nov-21,12:51:07,19200,19340,19069.85,19142.45,19304.15,19916,0.84
NESTLEIND,15-Nov-21,12:53:07,19200,19340,19069.85,19142.45,19310,20571,0.87
NESTLEIND,15-Nov-21,12:55:07,19200,19340,19069.85,19142.45,19320,21274,0.92
NESTLEIND,15-Nov-21,12:57:07,19200,19368,19069.85,19142.45,19368,22890,1.16
NESTLEIND,15-Nov-21,12:59:06,19200,19392.45,19069.85,19142.45,19374.8,23420,1.2
NESTLEIND,15-Nov-21,13:01:07,19200,19392.45,19069.85,19142.45,19361,24135,1.13
NESTLEIND,15-Nov-21,13:03:06,19200,19392.45,19069.85,19142.45,19352.1,24301,1.08
NESTLEIND,15-Nov-21,13:05:07,19200,19392.45,19069.85,19142.45,19354.25,24406,1.09
NESTLEIND,15-Nov-21,13:07:07,19200,19392.45,19069.85,19142.45,19353.3,24493,1.09
NESTLEIND,15-Nov-21,13:09:07,19200,19392.45,19069.85,19142.45,19363.95,24546,1.14
NESTLEIND,15-Nov-21,13:11:08,19200,19392.45,19069.85,19142.45,19351,24603,1.08
NESTLEIND,15-Nov-21,13:13:06,19200,19392.45,19069.85,19142.45,19354.85,24806,1.1
NESTLEIND,15-Nov-21,13:15:06,19200,19392.45,19069.85,19142.45,19318.95,24991,0.91
NESTLEIND,15-Nov-21,13:17:07,19200,19392.45,19069.85,19142.45,19332.55,25050,0.98
NESTLEIND,15-Nov-21,13:19:06,19200,19392.45,19069.85,19142.45,19343.45,25129,1.04
NESTLEIND,15-Nov-21,13:21:07,19200,19392.45,19069.85,19142.45,19356.85,25266,1.11
NESTLEIND,15-Nov-21,13:23:10,19200,19392.45,19069.85,19142.45,19331.1,25353,0.98
NESTLEIND,15-Nov-21,13:25:07,19200,19392.45,19069.85,19142.45,19331.1,25557,0.98
NESTLEIND,15-Nov-21,13:27:06,19200,19392.45,19069.85,19142.45,19345,25627,1.05
NESTLEIND,15-Nov-21,13:29:06,19200,19392.45,19069.85,19142.45,19358.05,25883,1.11
NESTLEIND,15-Nov-21,13:31:07,19200,19392.45,19069.85,19142.45,19345.35,25942,1.05
NESTLEIND,15-Nov-21,13:33:06,19200,19392.45,19069.85,19142.45,19357.85,26021,1.11
NESTLEIND,15-Nov-21,13:35:06,19200,19392.45,19069.85,19142.45,19354.9,26069,1.1
NESTLEIND,15-Nov-21,13:37:06,19200,19392.45,19069.85,19142.45,19381,26255,1.23
NESTLEIND,15-Nov-21,13:39:07,19200,19392.45,19069.85,19142.45,19375,26341,1.2
NESTLEIND,15-Nov-21,13:41:07,19200,19392.45,19069.85,19142.45,19373.4,26444,1.19
NESTLEIND,15-Nov-21,13:43:06,19200,19392.45,19069.85,19142.45,19379,26574,1.22
NESTLEIND,15-Nov-21,13:45:07,19200,19399,19069.85,19142.45,19397.95,26956,1.32
NESTLEIND,15-Nov-21,13:47:06,19200,19399,19069.85,19142.45,19396.75,27349,1.31
NESTLEIND,15-Nov-21,13:49:06,19200,19399,19069.85,19142.45,19382.75,27453,1.24
NESTLEIND,15-Nov-21,13:51:07,19200,19399,19069.85,19142.45,19384.95,27505,1.25
NESTLEIND,15-Nov-21,13:53:07,19200,19399,19069.85,19142.45,19389.75,27586,1.28
NESTLEIND,15-Nov-21,13:55:07,19200,19399,19069.85,19142.45,19387.85,27757,1.27
NESTLEIND,15-Nov-21,13:57:07,19200,19399,19069.85,19142.45,19384.85,27804,1.25
NESTLEIND,15-Nov-21,13:59:07,19200,19399,19069.85,19142.45,19371.95,27935,1.18
NESTLEIND,15-Nov-21,14:01:08,19200,19399,19069.85,19142.45,19378,28327,1.22
NESTLEIND,15-Nov-21,14:03:07,19200,19399,19069.85,19142.45,19388,28724,1.27
NESTLEIND,15-Nov-21,14:05:06,19200,19399,19069.85,19142.45,19384,28778,1.25
NESTLEIND,15-Nov-21,14:07:07,19200,19399,19069.85,19142.45,19387.5,28995,1.26
NESTLEIND,15-Nov-21,14:09:07,19200,19399,19069.85,19142.45,19382.95,29068,1.24
NESTLEIND,15-Nov-21,14:11:07,19200,19399,19069.85,19142.45,19383.95,29107,1.25
NESTLEIND,15-Nov-21,14:13:07,19200,19399,19069.85,19142.45,19378,29164,1.22
NESTLEIND,15-Nov-21,14:15:06,19200,19399,19069.85,19142.45,19384,29214,1.25
NESTLEIND,15-Nov-21,14:17:07,19200,19399,19069.85,19142.45,19376,29408,1.21
NESTLEIND,15-Nov-21,14:19:06,19200,19399,19069.85,19142.45,19370,29460,1.17
NESTLEIND,15-Nov-21,14:21:07,19200,19399,19069.85,19142.45,19367.45,29547,1.16
NESTLEIND,15-Nov-21,14:23:07,19200,19399,19069.85,19142.45,19375,29591,1.2
NESTLEIND,15-Nov-21,14:25:07,19200,19399,19069.85,19142.45,19382,29860,1.24
NESTLEIND,15-Nov-21,14:27:07,19200,19399,19069.85,19142.45,19387,30244,1.26
NESTLEIND,15-Nov-21,14:29:06,19200,19400,19069.85,19142.45,19400,30813,1.33
NESTLEIND,15-Nov-21,14:31:07,19200,19438.95,19069.85,19142.45,19438.95,31446,1.53
NESTLEIND,15-Nov-21,14:33:06,19200,19471.35,19069.85,19142.45,19471.35,31934,1.69
NESTLEIND,15-Nov-21,14:35:07,19200,19499,19069.85,19142.45,19498.8,32555,1.83
NESTLEIND,15-Nov-21,14:37:07,19200,19499,19069.85,19142.45,19493.9,33109,1.8
NESTLEIND,15-Nov-21,14:39:07,19200,19499,19069.85,19142.45,19476.65,33787,1.72
NESTLEIND,15-Nov-21,14:41:07,19200,19499,19069.85,19142.45,19493.1,34427,1.8
NESTLEIND,15-Nov-21,14:43:07,19200,19499,19069.85,19142.45,19465.85,35138,1.66
NESTLEIND,15-Nov-21,14:45:06,19200,19499,19069.85,19142.45,19464.65,35757,1.66
NESTLEIND,15-Nov-21,14:47:06,19200,19499,19069.85,19142.45,19455.55,36342,1.61
NESTLEIND,15-Nov-21,14:49:07,19200,19499,19069.85,19142.45,19454.35,36787,1.6
NESTLEIND,15-Nov-21,14:51:06,19200,19499,19069.85,19142.45,19454.95,37236,1.61
NESTLEIND,15-Nov-21,14:53:07,19200,19499,19069.85,19142.45,19455.05,37731,1.61
NESTLEIND,15-Nov-21,14:55:06,19200,19499,19069.85,19142.45,19492,38733,1.79
NESTLEIND,15-Nov-21,14:57:07,19200,19499,19069.85,19142.45,19492.55,39409,1.8
NESTLEIND,15-Nov-21,14:59:06,19200,19499,19069.85,19142.45,19481.55,39902,1.74
NESTLEIND,15-Nov-21,15:01:08,19200,19499,19069.85,19142.45,19483.95,40592,1.75
NESTLEIND,15-Nov-21,15:05:01,19200,19499,19069.85,19142.45,19482.4,41207,1.74
NESTLEIND,15-Nov-21,15:17:07,19200,19499,19069.85,19142.45,19489,45697,1.78
NESTLEIND,15-Nov-21,15:19:06,19200,19499,19069.85,19142.45,19485.35,46874,1.76
NESTLEIND,15-Nov-21,15:21:39,19200,19499,19069.85,19142.45,19490,48063,1.78
NESTLEIND,15-Nov-21,15:23:11,19200,19499,19069.85,19142.45,19475.6,48827,1.71
NESTLEIND,15-Nov-21,15:25:12,19200,19499,19069.85,19142.45,19462.1,49177,1.64
NESTLEIND,15-Nov-21,15:28:13,19200,19499,19069.85,19142.45,19470,49485,1.68
NESTLEIND,15-Nov-21,15:29:07,19200,19499,19069.85,19142.45,19476.6,50823,1.72
"NESTLEIND","16 November, 2021","09:29:05",19450.15,19599,19400.3,19476.6,19567.7,2320,0.47
"NESTLEIND","16 November, 2021","09:31:03",19450.15,19599,19400.3,19476.6,19560.8,2482,0.43
"NESTLEIND","16 November, 2021","09:33:03",19450.15,19599,19400.3,19476.6,19559,2942,0.42
"NESTLEIND","16 November, 2021","09:35:03",19450.15,19599,19400.3,19476.6,19524.8,3565,0.25
"NESTLEIND","16 November, 2021","09:37:03",19450.15,19599,19400.3,19476.6,19516.75,3785,0.21
"NESTLEIND","16 November, 2021","09:39:03",19450.15,19599,19400.3,19476.6,19484.25,4060,0.04
"NESTLEIND","16 November, 2021","09:41:03",19450.15,19599,19400.3,19476.6,19458.95,4272,-0.09
"NESTLEIND","16 November, 2021","09:43:03",19450.15,19599,19400.3,19476.6,19454.3,4577,-0.11
"NESTLEIND","16 November, 2021","09:45:03",19450.15,19599,19400.3,19476.6,19479.8,4827,0.02
"NESTLEIND","16 November, 2021","09:47:03",19450.15,19599,19400.3,19476.6,19481.35,5079,0.02
"NESTLEIND","16 November, 2021","09:49:03",19450.15,19599,19400.3,19476.6,19486.8,5304,0.05
"NESTLEIND","16 November, 2021","09:51:05",19450.15,19599,19400.3,19476.6,19457.4,5460,-0.1
"NESTLEIND","16 November, 2021","09:53:03",19450.15,19599,19400.3,19476.6,19443.35,5718,-0.17
"NESTLEIND","16 November, 2021","09:55:03",19450.15,19599,19400.3,19476.6,19451,5883,-0.13
"NESTLEIND","16 November, 2021","09:57:03",19450.15,19599,19400.3,19476.6,19469.45,5947,-0.04
"NESTLEIND","16 November, 2021","09:59:03",19450.15,19599,19400.3,19476.6,19471.3,6148,-0.03
"NESTLEIND","16 November, 2021","10:01:03",19450.15,19599,19400.3,19476.6,19464.1,6267,-0.06
"NESTLEIND","16 November, 2021","10:03:03",19450.15,19599,19400.3,19476.6,19499.95,6425,0.12
"NESTLEIND","16 November, 2021","10:05:03",19450.15,19599,19400.3,19476.6,19505,7004,0.15
"NESTLEIND","16 November, 2021","10:07:03",19450.15,19599,19400.3,19476.6,19495.5,7260,0.1
"NESTLEIND","16 November, 2021","10:09:03",19450.15,19599,19400.3,19476.6,19484.65,7453,0.04
"NESTLEIND","16 November, 2021","10:11:03",19450.15,19599,19400.3,19476.6,19496.75,7696,0.1
"NESTLEIND","16 November, 2021","10:13:03",19450.15,19599,19400.3,19476.6,19503,7802,0.14
"NESTLEIND","16 November, 2021","10:15:03",19450.15,19599,19400.3,19476.6,19480,8078,0.02
"NESTLEIND","16 November, 2021","10:17:03",19450.15,19599,19400.3,19476.6,19484.2,8181,0.04
"NESTLEIND","16 November, 2021","10:19:03",19450.15,19599,19400.3,19476.6,19468.8,8348,-0.04
"NESTLEIND","16 November, 2021","10:21:03",19450.15,19599,19400.3,19476.6,19452.3,8441,-0.12
"NESTLEIND","16 November, 2021","10:23:03",19450.15,19599,19400.3,19476.6,19477.6,8543,0.01
"NESTLEIND","16 November, 2021","10:25:03",19450.15,19599,19400.3,19476.6,19470,8683,-0.03
"NESTLEIND","16 November, 2021","10:27:03",19450.15,19599,19400.3,19476.6,19490,8836,0.07
"NESTLEIND","16 November, 2021","10:29:03",19450.15,19599,19400.3,19476.6,19485,9009,0.04
"NESTLEIND","16 November, 2021","10:31:03",19450.15,19599,19400.3,19476.6,19478.8,9159,0.01
"NESTLEIND","16 November, 2021","10:33:04",19450.15,19599,19400.3,19476.6,19482,9252,0.03
"NESTLEIND","16 November, 2021","10:35:03",19450.15,19599,19400.3,19476.6,19479.4,9316,0.01
"NESTLEIND","16 November, 2021","10:37:06",19450.15,19599,19400.3,19476.6,19467,9433,-0.05
"NESTLEIND","16 November, 2021","10:39:23",19450.15,19599,19400.3,19476.6,19469.95,9522,-0.03
"NESTLEIND","16 November, 2021","10:41:07",19450.15,19599,19400.3,19476.6,19469.95,9616,-0.03
"NESTLEIND","16 November, 2021","10:43:06",19450.15,19599,19400.3,19476.6,19468,9744,-0.04
"NESTLEIND","16 November, 2021","10:45:06",19450.15,19599,19400.3,19476.6,19476,9928,0
"NESTLEIND","16 November, 2021","10:47:06",19450.15,19599,19400.3,19476.6,19478.4,10009,0.01
"NESTLEIND","16 November, 2021","10:49:06",19450.15,19599,19400.3,19476.6,19466.95,10162,-0.05
"NESTLEIND","16 November, 2021","10:51:06",19450.15,19599,19400.3,19476.6,19463.5,10282,-0.07
"NESTLEIND","16 November, 2021","10:53:07",19450.15,19599,19400.3,19476.6,19459.8,10407,-0.09
"NESTLEIND","16 November, 2021","10:55:07",19450.15,19599,19400.3,19476.6,19459.8,10479,-0.09
"NESTLEIND","16 November, 2021","10:57:07",19450.15,19599,19400.3,19476.6,19452,10648,-0.13
"NESTLEIND","16 November, 2021","10:59:07",19450.15,19599,19400.3,19476.6,19440,10745,-0.19
"NESTLEIND","16 November, 2021","11:01:07",19450.15,19599,19400.3,19476.6,19416.3,11084,-0.31
"NESTLEIND","16 November, 2021","11:03:07",19450.15,19599,19359.3,19476.6,19374.1,12015,-0.53
"NESTLEIND","16 November, 2021","11:05:06",19450.15,19599,19359.3,19476.6,19374.5,12268,-0.53
"NESTLEIND","16 November, 2021","11:07:09",19450.15,19599,19359.3,19476.6,19393.45,12421,-0.43
"NESTLEIND","16 November, 2021","11:09:08",19450.15,19599,19354.3,19476.6,19396,12612,-0.42
"NESTLEIND","16 November, 2021","11:11:05",19450.15,19599,19354.3,19476.6,19406.95,12986,-0.36
"NESTLEIND","16 November, 2021","11:13:07",19450.15,19599,19354.3,19476.6,19398.15,13099,-0.4
"NESTLEIND","16 November, 2021","11:15:08",19450.15,19599,19354.3,19476.6,19399.35,13210,-0.4
"NESTLEIND","16 November, 2021","11:17:15",19450.15,19599,19354.3,19476.6,19403.4,13250,-0.38
"NESTLEIND","16 November, 2021","11:19:07",19450.15,19599,19354.3,19476.6,19400,13456,-0.39
"NESTLEIND","16 November, 2021","11:21:07",19450.15,19599,19354.3,19476.6,19385,13596,-0.47
"NESTLEIND","16 November, 2021","11:23:07",19450.15,19599,19354.3,19476.6,19381.9,13655,-0.49
"NESTLEIND","16 November, 2021","11:25:08",19450.15,19599,19354.3,19476.6,19399,13753,-0.4
"NESTLEIND","16 November, 2021","11:27:10",19450.15,19599,19354.3,19476.6,19393.05,13787,-0.43
"NESTLEIND","16 November, 2021","11:29:07",19450.15,19599,19354.3,19476.6,19411,13869,-0.34
"NESTLEIND","16 November, 2021","11:31:07",19450.15,19599,19354.3,19476.6,19393.05,14102,-0.43
"NESTLEIND","16 November, 2021","11:33:07",19450.15,19599,19354.3,19476.6,19394.6,14239,-0.42
"NESTLEIND","16 November, 2021","11:35:07",19450.15,19599,19354.3,19476.6,19374.05,14399,-0.53
"NESTLEIND","16 November, 2021","11:37:07",19450.15,19599,19351,19476.6,19351.15,14649,-0.65
"NESTLEIND","16 November, 2021","11:39:07",19450.15,19599,19351,19476.6,19370.6,14717,-0.55
"NESTLEIND","16 November, 2021","11:41:07",19450.15,19599,19351,19476.6,19358.05,14927,-0.61
"NESTLEIND","16 November, 2021","11:43:07",19450.15,19599,19351,19476.6,19396,15049,-0.42
"NESTLEIND","16 November, 2021","11:45:06",19450.15,19599,19351,19476.6,19381,15177,-0.49
"NESTLEIND","16 November, 2021","11:47:07",19450.15,19599,19351,19476.6,19371.65,15353,-0.54
"NESTLEIND","16 November, 2021","11:49:06",19450.15,19599,19351,19476.6,19376.55,15513,-0.52
"NESTLEIND","16 November, 2021","11:51:07",19450.15,19599,19351,19476.6,19376.75,15641,-0.52
"NESTLEIND","16 November, 2021","11:53:06",19450.15,19599,19351,19476.6,19377.5,15797,-0.51
"NESTLEIND","16 November, 2021","11:55:07",19450.15,19599,19351,19476.6,19368.35,15873,-0.56
"NESTLEIND","16 November, 2021","11:57:07",19450.15,19599,19351,19476.6,19365.8,15941,-0.57
"NESTLEIND","16 November, 2021","11:59:07",19450.15,19599,19351,19476.6,19363.25,16065,-0.59
"NESTLEIND","16 November, 2021","12:01:38",19450.15,19599,19351,19476.6,19356.25,16205,-0.62
"NESTLEIND","16 November, 2021","12:03:07",19450.15,19599,19321,19476.6,19335.4,16660,-0.73
"NESTLEIND","16 November, 2021","12:05:07",19450.15,19599,19321,19476.6,19350,16790,-0.65
"NESTLEIND","16 November, 2021","12:07:07",19450.15,19599,19321,19476.6,19349,16869,-0.66
"NESTLEIND","16 November, 2021","12:09:07",19450.15,19599,19321,19476.6,19351.8,16974,-0.64
"NESTLEIND","16 November, 2021","12:11:06",19450.15,19599,19321,19476.6,19370,17028,-0.55
"NESTLEIND","16 November, 2021","12:13:07",19450.15,19599,19321,19476.6,19370,17084,-0.55
"NESTLEIND","16 November, 2021","12:15:08",19450.15,19599,19321,19476.6,19375.15,17314,-0.52
"NESTLEIND","16 November, 2021","12:17:07",19450.15,19599,19321,19476.6,19360,17407,-0.6
"NESTLEIND","16 November, 2021","12:19:10",19450.15,19599,19321,19476.6,19370.8,17444,-0.55
"NESTLEIND","16 November, 2021","12:21:07",19450.15,19599,19321,19476.6,19370.4,17505,-0.55
"NESTLEIND","16 November, 2021","12:23:07",19450.15,19599,19321,19476.6,19373.95,17599,-0.53
"NESTLEIND","16 November, 2021","12:25:08",19450.15,19599,19321,19476.6,19377,17683,-0.51
"NESTLEIND","16 November, 2021","12:27:06",19450.15,19599,19321,19476.6,19370.45,17751,-0.55
"NESTLEIND","16 November, 2021","12:29:07",19450.15,19599,19321,19476.6,19383,17926,-0.48
"NESTLEIND","16 November, 2021","12:31:06",19450.15,19599,19321,19476.6,19370.45,18000,-0.55
"NESTLEIND","16 November, 2021","12:33:07",19450.15,19599,19321,19476.6,19373,18041,-0.53
"NESTLEIND","16 November, 2021","12:35:08",19450.15,19599,19321,19476.6,19373.65,18124,-0.53
"NESTLEIND","16 November, 2021","12:37:07",19450.15,19599,19321,19476.6,19361.65,18269,-0.59
"NESTLEIND","16 November, 2021","12:39:07",19450.15,19599,19321,19476.6,19350,18552,-0.65
"NESTLEIND","16 November, 2021","12:41:06",19450.15,19599,19321,19476.6,19350,18658,-0.65
"NESTLEIND","16 November, 2021","12:43:07",19450.15,19599,19321,19476.6,19350,18766,-0.65
"NESTLEIND","16 November, 2021","12:45:07",19450.15,19599,19321,19476.6,19352.85,18815,-0.64
"NESTLEIND","16 November, 2021","12:47:08",19450.15,19599,19321,19476.6,19350,18990,-0.65
"NESTLEIND","16 November, 2021","12:49:07",19450.15,19599,19321,19476.6,19350.4,19052,-0.65
"NESTLEIND","16 November, 2021","12:51:06",19450.15,19599,19321,19476.6,19344.35,19282,-0.68
"NESTLEIND","16 November, 2021","12:53:07",19450.15,19599,19321,19476.6,19355,19342,-0.63
"NESTLEIND","16 November, 2021","12:55:08",19450.15,19599,19321,19476.6,19357.95,19444,-0.61
"NESTLEIND","16 November, 2021","12:57:07",19450.15,19599,19321,19476.6,19350,19578,-0.65
"NESTLEIND","16 November, 2021","12:59:07",19450.15,19599,19321,19476.6,19354.05,19636,-0.63
"NESTLEIND","16 November, 2021","13:01:07",19450.15,19599,19321,19476.6,19342.15,19908,-0.7
"NESTLEIND","16 November, 2021","13:03:07",19450.15,19599,19321,19476.6,19351.2,19974,-0.65
"NESTLEIND","16 November, 2021","13:05:06",19450.15,19599,19321,19476.6,19350.4,20055,-0.65
"NESTLEIND","16 November, 2021","13:07:07",19450.15,19599,19321,19476.6,19350,20103,-0.65
"NESTLEIND","16 November, 2021","13:09:07",19450.15,19599,19321,19476.6,19350.4,20380,-0.65
"NESTLEIND","16 November, 2021","13:11:07",19450.15,19599,19321,19476.6,19365.65,20456,-0.57
"NESTLEIND","16 November, 2021","13:13:07",19450.15,19599,19321,19476.6,19374.9,20540,-0.52
"NESTLEIND","16 November, 2021","13:15:07",19450.15,19599,19321,19476.6,19368.25,20602,-0.56
"NESTLEIND","16 November, 2021","13:17:08",19450.15,19599,19321,19476.6,19361.7,20781,-0.59
"NESTLEIND","16 November, 2021","13:19:07",19450.15,19599,19321,19476.6,19356,20854,-0.62
"NESTLEIND","16 November, 2021","13:21:07",19450.15,19599,19321,19476.6,19350,21179,-0.65
"NESTLEIND","16 November, 2021","13:23:07",19450.15,19599,19321,19476.6,19354.15,21298,-0.63
"NESTLEIND","16 November, 2021","13:25:08",19450.15,19599,19321,19476.6,19357.75,21398,-0.61
"NESTLEIND","16 November, 2021","13:27:07",19450.15,19599,19321,19476.6,19359.35,21457,-0.61
"NESTLEIND","16 November, 2021","13:29:07",19450.15,19599,19321,19476.6,19367.55,21555,-0.56
"NESTLEIND","16 November, 2021","13:31:07",19450.15,19599,19321,19476.6,19368.1,21730,-0.56
"NESTLEIND","16 November, 2021","13:33:05",19450.15,19599,19321,19476.6,19370.25,21817,-0.55
"NESTLEIND","16 November, 2021","13:35:03",19450.15,19599,19321,19476.6,19371,21888,-0.55
"NESTLEIND","16 November, 2021","13:37:03",19450.15,19599,19321,19476.6,19385.5,22050,-0.47
